symbol,timeframe,strategy,family,signal_time,direction,v_start_i,v_extreme_i,v_start,v_extreme,v_move_atr,v_move_bars,v_recovery_bars,v_recovery_to_drop_bars,v_drop_speed_atr_per_bar,v_recovery_speed_atr_per_bar,fib_ratio,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,ladder,stage,note,trigger_type,candidate_i,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max
SILVER,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2020-12-01 04:00:00,long,11018,11035,23.513,21.881,5.700002644684779,17,6.0,0.35294117647058826,0.3352942732167517,0.6548716273764676,0.6893382352941171,22.889576,2020-12-01 08:00:00,23.004,21.809421085842747,25.399157828314507,2020-12-16 20:00:00,25.399157828314507,TP,71,1.1945789141572547,2.0050226903630133,1.9757236632454187,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
CHFJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2020-12-01 12:00:00,long,11112,11115,115.639,114.662,3.13961510350065,3,4.0,1.3333333333333333,1.04653836783355,1.0130641365185127,1.2906857727738066,115.265786,2020-12-01 16:00:00,115.926,114.58420383965931,118.60059232068139,2021-01-14 00:00:00,117.121,max_hold,180,1.3417961603406923,0.8905972720152766,0.8756918783413731,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
EURJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2020-12-09 04:00:00,long,11032,11042,126.65,125.84,3.5268051029939222,10,8.0,0.8,0.35268051029939224,0.3102282266522386,0.7037037037036933,126.34058,2020-12-09 08:00:00,126.4,125.78258259413653,127.66483481172693,2020-12-09 16:00:00,125.78258259413653,SL,2,0.6174174058634776,-1.0,-1.020245622946938,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
GBPJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2020-12-14 04:00:00,long,12631,12643,140.29,136.76,5.678447538790351,12,5.0,0.4166666666666667,0.4732039615658626,0.746402169404744,0.6572237960340003,138.94154,2020-12-14 08:00:00,139.09,136.60458780433004,144.03082439133996,2021-01-25 04:00:00,142.05,max_hold,180,2.4854121956699657,1.1909493343425526,1.182902379380786,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
AUDJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-01-12 16:00:00,long,11275,11284,80.926,79.994,3.3911705829192837,9,7.0,0.7777777777777778,0.37679673143547593,0.3529437194669214,0.7285407725321893,80.569976,2021-01-12 20:00:00,80.673,79.92529216171738,82.16841567656525,2021-01-15 12:00:00,79.92529216171738,SL,16,0.7477078382826221,-1.0,-1.016717759745169,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
SILVER,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-01-19 08:00:00,long,11225,11233,25.882,24.005,5.574546129330643,8,9.0,1.125,0.6968182661663304,0.4217291158044494,0.680873734683005,25.164986,2021-01-19 12:00:00,25.286,23.92082274339232,28.00735451321536,2021-01-31 20:00:00,28.00735451321536,TP,52,1.36517725660768,1.9934074495041294,1.9677697531312996,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
CHFJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-01-21 16:00:00,long,11321,11328,117.269,116.227,4.226000171224864,7,7.0,1.0,0.6037143101749806,0.4009311925538212,0.6641074856045989,116.870956,2021-01-21 20:00:00,116.92,116.16535778763718,118.42628442472564,2021-02-16 00:00:00,118.42628442472564,TP,107,0.7546422123628247,1.9960246061632025,1.9695219805846662,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
EURJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-01-21 16:00:00,long,11226,11233,126.18,125.25,3.796027538542618,7,7.0,1.0,0.5422896483632311,0.38485071819325595,0.7096774193548299,125.82474,2021-01-21 20:00:00,125.92,125.18875176150875,127.35249647698248,2021-02-14 20:00:00,127.35249647698248,TP,100,0.7312482384912471,1.958974260147398,1.9418802018755048,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
USDJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-01-22 16:00:00,long,11326,11340,104.085,103.327,4.734003779502546,14,7.0,0.5,0.3381431271073247,0.4514523016261408,0.6675461741424844,103.79544399999999,2021-01-22 20:00:00,103.832,103.28697045865901,104.92505908268197,2021-01-29 08:00:00,104.92505908268197,TP,28,0.5450295413409805,2.0055042887998935,1.9871566594670191,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
XAUUSD,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-01-25 08:00:00,long,11251,11259,1874.915,1837.195,3.8004691909838586,8,6.0,0.75,0.4750586488729823,0.4317341061337711,0.6816012725344649,1860.50596,2021-01-25 12:00:00,1862.902,1834.7137274186114,1919.2875451627772,2021-01-27 12:00:00,1834.7137274186114,SL,12,28.188272581388674,-1.0,-1.0124165111214096,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
XAUUSD,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-01-28 12:00:00,long,11266,11278,1867.735,1831.227,3.498974609343149,12,6.0,0.5,0.2915812174452624,0.41767643660341486,0.7162265804755135,1853.788944,2021-01-28 16:00:00,1857.369,1828.61852151158,1914.88795697684,2021-02-04 00:00:00,1828.61852151158,SL,27,28.750478488419958,-1.0,-1.0121737104355013,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
AUDJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-01-29 04:00:00,long,11355,11363,80.441,79.201,4.191834707961944,8,5.0,0.625,0.523979338495243,0.547642921524058,0.65322580645161,79.96732,2021-01-29 08:00:00,80.012,79.127046702316,81.778906595368,2021-02-15 00:00:00,81.778906595368,TP,67,0.8849532976840067,1.996609990597396,1.982484951419959,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
XAUUSD,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-02-09 00:00:00,long,11296,11315,1871.636,1784.888,8.092422300486623,19,16.0,0.8421052631578947,0.4259169631835064,0.31817712640504436,0.6290865495458119,1838.4982639999998,2021-02-09 04:00:00,1839.482,1782.208085483095,1953.9638290338103,2021-02-17 12:00:00,1782.208085483095,SL,39,57.27391451690505,-1.0,-1.0061109844324825,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
GBPJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-02-10 04:00:00,long,12891,12898,144.9,144.01,3.610219169049247,7,5.0,0.7142857142857143,0.5157455955784639,0.5029968280473062,0.6966292134831396,144.56002,2021-02-10 08:00:00,144.64,143.94836939266526,145.99326121466947,2021-02-15 00:00:00,145.99326121466947,TP,17,0.69163060733473,1.9566242446736404,1.9277070744560674,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
SILVER,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-02-12 12:00:00,long,11335,11345,27.797,26.691,3.519609577579072,10,9.0,0.9,0.3519609577579072,0.2485719844321963,0.6356238698010835,27.374508,2021-02-12 16:00:00,27.396,26.61244015013444,28.957119699731116,2021-02-18 20:00:00,26.61244015013444,SL,26,0.7835598498655614,-1.0,-1.0446679344353915,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
AUDJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-02-18 08:00:00,long,11442,11451,82.413,81.759,3.098535728086119,9,5.0,0.5555555555555556,0.34428174756512436,0.41787591929235285,0.6743119266055122,82.163172,2021-02-18 12:00:00,82.201,81.7062331403127,83.1875337193746,2021-02-21 20:00:00,83.1875337193746,TP,9,0.49476685968728873,1.9939365381063157,1.9686721135490828,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
SILVER,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-03-02 16:00:00,long,11421,11427,27.064,25.811,3.124630729051943,6,3.0,0.5,0.5207717881753239,0.7181912609472948,0.6895450917797292,26.585354,2021-03-02 20:00:00,26.676,25.7107481535698,28.603503692860404,2021-03-04 08:00:00,25.7107481535698,SL,9,0.9652518464301991,-1.0,-1.0362599668982153,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
XAUUSD,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-03-09 08:00:00,long,11449,11453,1714.168,1676.696,3.0436930311657338,4,4.0,1.0,0.7609232577914334,0.6546393036048326,0.8603223740392846,1699.853696,2021-03-09 12:00:00,1708.918,1673.6181600522532,1779.5656798954935,2021-04-16 12:00:00,1779.5656798954935,TP,167,35.299839947746705,2.001359779536431,1.9914447204166663,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
USDJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-03-12 04:00:00,long,11542,11551,109.233,108.337,3.276640318541817,9,10.0,1.1111111111111112,0.36407114650464634,0.2563532213501998,0.7823660714285634,108.89072800000001,2021-03-12 08:00:00,109.039,108.26863729362286,110.57672541275427,2021-03-31 00:00:00,110.57672541275427,TP,79,0.7703627063771421,1.9961057304887944,1.983124832118183,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
SILVER,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-03-15 08:00:00,long,11471,11478,26.445,25.37,3.657778352283743,7,6.0,0.8571428571428571,0.5225397646119633,0.401504972622773,0.6586046511627897,26.03435,2021-03-15 12:00:00,26.077,25.296526439243593,27.640947121512813,2021-03-23 12:00:00,25.296526439243593,SL,37,0.7804735607564091,-1.0,-1.0448445684259686,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
EURJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-03-17 16:00:00,long,11466,11475,130.46,129.49,4.258074272715637,9,7.0,0.7777777777777778,0.4731193636350708,0.5518564594977534,0.9072164948453572,130.08946,2021-03-17 20:00:00,130.36,129.43304937291634,132.24390125416733,2021-03-19 08:00:00,129.43304937291634,SL,9,0.92695062708367,-1.0,-1.0134850763727465,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
GBPJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-03-17 16:00:00,long,13046,13053,152.07,150.76,3.6137972037520467,7,8.0,1.1428571428571428,0.5162567433931495,0.4103452931741336,0.9083969465648822,151.56958,2021-03-17 20:00:00,151.96,150.66937510282537,154.51124979434923,2021-03-19 12:00:00,150.66937510282537,SL,10,1.290624897174638,-1.0,-1.0154963692733379,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
CHFJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-03-22 12:00:00,long,11581,11591,118.179,116.612,4.5800918727729965,10,4.0,0.4,0.45800918727729967,0.8037812795230236,0.7019783024888343,117.580406,2021-03-22 16:00:00,117.711,116.5264667812607,120.08306643747862,2021-03-23 12:00:00,116.5264667812607,SL,5,1.184533218739304,-1.0,-1.0168842879909237,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
EURJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-04-09 04:00:00,long,11572,11578,130.65,129.56,4.201501601283659,6,5.0,0.8333333333333334,0.7002502668806098,0.6475708890051884,0.7706422018348631,130.23362,2021-04-09 08:00:00,130.38,129.49514223583378,132.20971552833245,2021-04-29 08:00:00,132.20971552833245,TP,84,0.8848577641662132,2.0678075080875487,2.0536809439026626,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
USDJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-04-13 00:00:00,long,11687,11693,109.96,109.245,3.4367184228764778,6,4.0,0.6666666666666666,0.5727864038127464,0.5623721055616011,0.6545454545454494,109.68687,2021-04-13 04:00:00,109.712,109.19298817418088,110.75302365163822,2021-04-13 08:00:00,109.19298817418088,SL,1,0.5190118258191205,-1.0,-1.0192673837136728,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
SILVER,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-04-13 12:00:00,long,11590,11606,25.608,24.669,4.0388404424728845,16,3.0,0.1875,0.2524275276545553,0.98354438890181,0.7305644302449413,25.249302,2021-04-13 16:00:00,25.354,24.61087688190617,26.843246236187664,2021-05-03 12:00:00,26.843246236187664,TP,86,0.7431231180938305,2.004037016110734,1.9569384948188948,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
CHFJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-04-16 04:00:00,long,11692,11706,118.736,117.652,3.9376567250413492,14,4.0,0.2857142857142857,0.2812611946458107,0.8409294574234978,0.8542435424354237,118.321912,2021-04-16 08:00:00,118.578,117.58317734253558,120.56764531492885,2021-04-21 12:00:00,117.58317734253558,SL,20,0.9948226574644252,-1.0,-1.0201040857382417,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
XAUUSD,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-04-21 00:00:00,long,11631,11637,1789.968,1763.505,3.3085501514959366,6,4.0,0.6666666666666666,0.5514250252493228,0.5764613842349656,0.696935343687413,1779.859134,2021-04-21 04:00:00,1781.945,1761.5054081252906,1822.833183749419,2021-04-29 12:00:00,1761.5054081252906,SL,39,20.439591874709322,-1.0,-1.0171236295785928,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
AUDJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-04-26 00:00:00,long,11730,11738,83.923,83.062,3.117900411381103,8,8.0,1.0,0.3897375514226379,0.3059960334049973,0.7851335656213689,83.594098,2021-04-26 04:00:00,83.737,82.99296315738171,85.22807368523658,2021-05-07 12:00:00,85.22807368523658,TP,57,0.7440368426182857,2.0040320583984217,1.9872318150717596,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
GBPJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-04-27 12:00:00,long,13204,13223,151.92,149.04,8.101059115085063,19,13.0,0.6842105263157895,0.42637153237289804,0.4565500729922441,0.7326388888888948,150.81984,2021-04-27 16:00:00,151.15,148.9511227322537,155.5477545354926,2021-05-27 12:00:00,155.5477545354926,TP,131,2.1988772677462975,2.0,1.9909044491507795,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
XAUUSD,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-05-06 00:00:00,long,11700,11706,1798.878,1770.228,3.671331160867223,6,3.0,0.5,0.6118885268112039,0.8303743777458816,0.6785340314136098,1787.9337,2021-05-06 04:00:00,1789.668,1768.2770727515008,1832.4498544969981,2021-05-07 12:00:00,1832.4498544969981,TP,8,21.39092724849911,2.0,1.9836379229411527,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
CHFJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-05-06 04:00:00,long,11780,11792,120.177,119.262,3.7044099667205566,12,5.0,0.4166666666666667,0.3087008305600464,0.5902764733856315,0.7967213114754035,119.82747,2021-05-06 08:00:00,119.989,119.20024927530834,121.57250144938332,2021-05-25 04:00:00,121.57250144938332,TP,80,0.788750724691667,2.007606966069453,1.9822504125045375,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
EURJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-05-06 08:00:00,long,11679,11691,132.13,130.99,4.558595915984811,12,7.0,0.5833333333333334,0.37988299299873424,0.4227269395775329,0.6491228070175347,131.69452,2021-05-06 12:00:00,131.7,130.92748074949995,133.33503850100007,2021-05-19 04:00:00,133.33503850100007,TP,52,0.7725192505000393,2.1165019511704695,2.1003211246190308,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
XAUUSD,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-05-14 04:00:00,long,11737,11742,1843.598,1808.656,3.8810388569576255,5,5.0,1.0,0.7762077713915251,0.5442917639126297,0.7012191631847046,1830.250156,2021-05-14 08:00:00,1833.048,1806.4051851223442,1886.6636297553114,2021-05-19 12:00:00,1886.6636297553114,TP,20,26.642814877655837,2.0123860786300196,1.9992493285678605,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
EURJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-05-24 20:00:00,long,11761,11768,133.18,132.51,3.160558672254638,7,5.0,0.7142857142857143,0.4515083817506626,0.40568365046850263,0.6417910447761144,132.92406,2021-05-25 00:00:00,132.93,132.45700304048444,133.90599391903112,2021-05-27 12:00:00,133.90599391903112,TP,15,0.4729969595155694,2.063425354849422,2.036998123662163,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
AUDJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-05-25 04:00:00,long,11863,11872,84.653,83.973,3.1621904131853467,9,5.0,0.5555555555555556,0.3513544903539274,0.4185252017451178,0.6617647058823505,84.39324,2021-05-25 08:00:00,84.421,83.9192397965375,85.43052040692501,2021-06-17 08:00:00,83.9192397965375,SL,105,0.5017602034625099,-1.0,-1.0249122985715677,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
SILVER,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-05-25 12:00:00,long,11770,11783,28.228,27.189,3.826645886605805,13,12.0,0.9230769230769231,0.29435737589275424,0.21330757869674621,0.6689124157844074,27.831102,2021-05-25 16:00:00,27.888,27.12112071153247,29.40975857693506,2021-06-03 12:00:00,27.12112071153247,SL,42,0.766879288467532,-1.0,-1.0456395165788623,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
CHFJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-06-01 12:00:00,long,11893,11905,122.527,121.588,3.828849555075606,12,6.0,0.5,0.31907079625630047,0.4186317582404249,0.6560170394036156,122.168302,2021-06-01 16:00:00,122.204,121.52668915541776,123.55862168916447,2021-06-06 20:00:00,121.52668915541776,SL,20,0.6773108445822373,-1.0,-1.0295285394586382,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
USDJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-06-03 12:00:00,long,11904,11914,110.198,109.33,4.395440764926376,10,15.0,1.5,0.43954407649263766,0.32307502396579113,1.1025345622119969,109.866424,2021-06-03 16:00:00,110.287,109.28063066217805,112.29973867564391,2021-06-07 08:00:00,109.28063066217805,SL,11,1.0063693378219511,-1.0,-1.0099367097388257,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
XAUUSD,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-06-04 12:00:00,long,11833,11839,1909.498,1855.315,5.667788999263815,6,3.0,0.5,0.9446314998773023,1.3125431795906957,0.6947382020190841,1888.800094,2021-06-04 16:00:00,1892.958,1852.9250468804046,1973.023906239191,2021-06-14 08:00:00,1852.9250468804046,SL,36,40.032953119595504,-1.0,-1.0087427974387635,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
CHFJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-06-14 12:00:00,long,11958,11963,122.474,121.76,3.092951837228258,5,4.0,0.8,0.6185903674456517,0.5934655485998229,0.7675070028011245,122.20125200000001,2021-06-14 16:00:00,122.308,121.70228814110473,123.51942371779056,2021-06-16 20:00:00,121.70228814110473,SL,13,0.6057118588952761,-1.0,-1.0330190002165174,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
EURJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-06-14 12:00:00,long,11848,11855,133.72,132.65,5.086766476770772,7,6.0,0.8571428571428571,0.7266809252529675,0.5625551711070579,0.6635514018691705,133.31126,2021-06-14 16:00:00,133.36,132.5974125652865,134.88517486942703,2021-06-17 04:00:00,132.5974125652865,SL,15,0.7625874347135095,-1.0,-1.0163915630273723,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
USDJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-06-21 12:00:00,long,11997,12001,110.482,109.714,3.1498560189686398,4,3.0,0.75,0.7874640047421599,0.6849296291246971,0.6523437500000057,110.188624,2021-06-21 16:00:00,110.216,109.65304483289275,111.33891033421452,2021-07-01 08:00:00,111.33891033421452,TP,47,0.5629551671072477,1.9946709788358685,1.976907574955279,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
GBPJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-06-22 12:00:00,long,13450,13467,155.34,151.29,8.00000660121073,17,9.0,0.5294117647058824,0.4705886236006312,0.6518523897282795,0.733333333333331,153.7929,2021-06-22 16:00:00,154.26,151.1634376044331,160.45312479113375,2021-07-08 04:00:00,151.1634376044331,SL,69,3.0965623955668775,-1.0,-1.006458775068965,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
EURJPY,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-06-23 04:00:00,long,11865,11888,133.66,130.04,11.314760127604767,23,13.0,0.5652173913043478,0.49194609250455507,0.5794426669682834,0.6657458563535894,132.27715999999998,2021-06-23 08:00:00,132.47,129.96001598003016,137.42996803993964,2021-07-08 04:00:00,129.96001598003016,SL,65,2.509984019969835,-1.0,-1.004980111387378,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
SILVER,H4,I7_618_NOBODY_DROP30_SPEED025,V字フィボ,2021-06-30 12:00:00,long,11942,11950,26.215,25.509,3.737813946512543,8,6.0,0.75,0.4672267433140679,0.40060612174615157,0.6430594900849872,25.945308,2021-06-30 16:00:00,25.968,25.461779886177943,26.965440227644116,2021-07-19 00:00:00,25.461779886177943,SL,77,0.5062201138220566,-1.0,-1.069139884102478,Immediate V,I7 実体条件なし,I5から実体条件を撤廃,,,,,,,,
