extra_groups,bb_lo,bb_hi,slope_min,macd_hist_pos,body_min,close_min,adx_mode,rsi_mode,width_mode,trigger_mode,positive_symbols,positive_years,positive_windows,worst_window_total_r,all_trades,all_win_rate,all_total_r,all_avg_r,all_median_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_median_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_median_r,test_pf,test_max_dd_r,test_max_losing_streak,score
adx,0.65,1.15,0.02,True,,,adx_14_35,none,none,all,5,6,4,-6.473042035819249,90,45.55555555555556,17.661942767130892,0.19624380852367657,-0.3940715501449218,1.3870555612045994,9.417628193757034,6,52,40.38461538461539,3.0365731711174035,0.058395637906103914,-1.0033062349604882,1.1068104682246236,9.417628193757034,6,38,52.63157894736842,14.62536959601349,0.3848781472635129,0.1241129484982877,1.8502134597900988,4.927301025997971,5,37.06840650527888
adx,0.65,1.15,0.02,False,,,adx_14_35,none,none,all,5,7,4,-7.478385091787427,93,46.236559139784944,19.441396244017724,0.20904727144105079,-0.3362688400562753,1.4168673679516957,10.422971249725212,7,55,41.81818181818181,4.816026648004241,0.0875641208728044,-1.0032899884453457,1.1636162636809402,10.422971249725212,7,38,52.63157894736842,14.62536959601349,0.3848781472635129,0.1241129484982877,1.8502134597900988,4.927301025997971,5,36.93959227088416
adx,0.7,1.2,0.02,True,,,adx_14_35,none,none,all,5,7,4,-7.903200059587842,100,47.0,20.747853119246482,0.20747853119246482,-0.2062446865737117,1.4283145261360877,10.847786217525627,7,62,43.54838709677419,6.114175698425354,0.09861573707137668,-0.3940715501449218,1.1956723749844225,10.847786217525627,7,38,52.63157894736842,14.633677420821131,0.385096774232135,0.1241129484982877,1.8511074650790056,5.055809501531122,5,36.92549475047517
body,0.65,1.15,-0.02,False,0.75,,none,none,none,all,5,5,4,-2.5973482680291577,115,42.608695652173914,14.900642456958323,0.12957080397355064,-1.002314385627796,1.2431582171128335,9.674104642040351,7,69,37.68115942028986,2.3316963098911394,0.03379270014334985,-1.0038505163919276,1.0586221318962428,9.674104642040351,7,46,50.0,12.568946147067184,0.27323795971885184,-0.005662821450693203,1.5844770987280175,4.030301257788771,4,36.9002543437138
adx,0.65,1.2,0.02,True,,,adx_ge_14,none,none,all,5,6,4,-6.202988932238972,107,45.794392523364486,19.63140702455216,0.18347109368740336,-0.2883405508644905,1.3719362391531569,9.681736365401221,8,67,43.28358208955223,7.034686829145063,0.10499532580813527,-0.3362688400562753,1.2096714524286094,9.681736365401221,8,40,50.0,12.5967201954071,0.3149180048851775,-0.005662821450693203,1.6550336255042768,5.055809501531122,5,36.891816423531345
adx,0.8,1.15,-0.02,False,,,adx_ge_18,none,none,all,6,7,4,-7.306230498443931,131,45.038167938931295,23.601608676762783,0.1801649517310136,-0.2883405508644905,1.3622432473657644,15.254502690256412,10,85,42.35294117647059,9.46578122978594,0.1113621321151287,-0.4076305240235214,1.2137094106411124,15.254502690256412,10,46,50.0,14.135827446976842,0.3073005966734096,-0.005662821450693203,1.6776111965360139,6.318345958685928,7,36.8340427660755
adx,0.75,1.25,0.02,True,,,adx_ge_18,none,none,all,5,6,4,-3.1810236571363766,80,45.0,13.451565834295124,0.16814457292868906,-0.28415530993182603,1.343664071404223,7.666276863694285,8,50,40.0,3.5607917027733573,0.07121583405546715,-0.5545404206351568,1.1368931789426713,7.666276863694285,8,30,53.333333333333336,9.890774131521766,0.3296924710507255,0.1241129484982877,1.7532871917735848,3.922451412234617,4,36.770641744316826
adx,0.65,1.2,0.02,False,,,adx_ge_14,none,none,all,5,7,4,-7.208331988207149,110,46.36363636363636,21.410860501438993,0.19464418637671813,-0.28415530993182603,1.398067650823165,10.687079421369397,9,70,44.285714285714285,8.814140306031899,0.12591629008616997,-0.31230469546038286,1.2550657741323321,10.687079421369397,9,40,50.0,12.5967201954071,0.3149180048851775,-0.005662821450693203,1.6550336255042768,5.055809501531122,5,36.714091082294864
adx,0.5,1.25,0.0,False,,,adx_18_35,none,none,all,7,7,4,-11.15816283560332,123,46.34146341463415,26.50610192109039,0.21549676358610073,-0.2701466256389552,1.441055357278008,14.614807041903413,11,76,43.42105263157895,11.53859978997612,0.15182368144705422,-0.5545404206351568,1.2942017495764397,14.614807041903413,11,47,51.06382978723404,14.96750213111427,0.3184574921513674,0.1211936612468755,1.7169383853998177,5.34040642311073,5,36.66612626032245
adx,0.55,1.25,0.0,False,,,adx_18_35,none,none,all,7,7,4,-11.15816283560332,123,46.34146341463415,26.50610192109039,0.21549676358610073,-0.2701466256389552,1.441055357278008,14.614807041903413,11,76,43.42105263157895,11.53859978997612,0.15182368144705422,-0.5545404206351568,1.2942017495764397,14.614807041903413,11,47,51.06382978723404,14.96750213111427,0.3184574921513674,0.1211936612468755,1.7169383853998177,5.34040642311073,5,36.66612626032245
adx,0.6,1.25,0.0,False,,,adx_18_35,none,none,all,7,7,4,-11.15816283560332,123,46.34146341463415,26.50610192109039,0.21549676358610073,-0.2701466256389552,1.441055357278008,14.614807041903413,11,76,43.42105263157895,11.53859978997612,0.15182368144705422,-0.5545404206351568,1.2942017495764397,14.614807041903413,11,47,51.06382978723404,14.96750213111427,0.3184574921513674,0.1211936612468755,1.7169383853998177,5.34040642311073,5,36.66612626032245
adx,0.65,1.25,0.0,False,,,adx_18_35,none,none,all,7,7,4,-11.15816283560332,123,46.34146341463415,26.50610192109039,0.21549676358610073,-0.2701466256389552,1.441055357278008,14.614807041903413,11,76,43.42105263157895,11.53859978997612,0.15182368144705422,-0.5545404206351568,1.2942017495764397,14.614807041903413,11,47,51.06382978723404,14.96750213111427,0.3184574921513674,0.1211936612468755,1.7169383853998177,5.34040642311073,5,36.66612626032245
adx,0.7,1.25,0.02,True,,,adx_14_35,none,none,all,5,8,4,-8.908385170038757,106,47.16981132075472,21.813602512924966,0.20578870295212232,-0.2062446865737117,1.423905910513239,11.852971327976542,8,65,43.07692307692308,5.34350916553239,0.08220783331588291,-0.4518742602335683,1.1606651238025356,11.852971327976542,8,41,53.65853658536586,16.470093347392574,0.40170959383884325,0.1270322357496999,1.9049541771314151,5.055809501531122,5,36.63818252264376
adx,0.5,0.95,-0.02,False,,,adx_14_35,none,none,all,5,7,4,-4.428846952456606,80,43.75,14.050645413378223,0.1756330676672278,-0.9527816416071169,1.3320156368329432,7.379670862105647,4,48,41.66666666666667,7.244562367483555,0.15092838265590738,-0.6700596782241014,1.2872807054815916,7.379670862105647,4,32,46.875,6.8060830458946695,0.21269009518420842,-0.9527816416071169,1.397981293022802,4.072966740392239,4,36.603986134687595
adx,0.75,1.25,0.02,False,,,adx_ge_14,none,none,all,4,8,4,-8.213517098658068,111,46.846846846846844,23.587048769488376,0.21249593486025564,-0.2799700689991615,1.4387792816148026,11.692264531820314,10,70,42.857142857142854,7.114993836736009,0.1016427690962287,-0.3940715501449218,1.2000948283543764,11.692264531820314,10,41,53.65853658536586,16.472054932752368,0.4017574373842041,0.1270322357496999,1.905159515016212,4.92730102599797,5,36.53188054850058
adx,0.7,1.2,-0.02,False,,,adx_ge_18,none,none,all,6,6,4,-8.733733265208791,153,45.09803921568628,27.578259034111813,0.18025005904648245,-0.2883405508644905,1.3624560659324467,15.936187518795233,12,100,43.0,11.577387058437585,0.11577387058437585,-0.3719496820398983,1.226158832562678,15.936187518795233,12,53,49.056603773584904,16.000871975674226,0.301903244824042,-0.1325193041482619,1.6427142668013335,6.318345958685928,7,36.36508224564068
adx,0.75,1.25,0.02,False,,,adx_14_35,none,none,all,5,8,4,-9.913728226006935,105,47.61904761904761,23.672117036136715,0.22544873367749252,-0.1325193041482619,1.4692519792691492,12.85831438394472,9,65,43.07692307692308,6.1944827060163,0.09529973393871231,-0.4518742602335683,1.1862771780106005,12.85831438394472,9,40,55.00000000000001,17.477634330120416,0.43694085825301043,0.3641249736604798,2.0165919810851265,4.92730102599797,5,36.2899907555453
adx,0.5,1.2,0.02,True,,,adx_14_35,none,none,all,5,7,4,-7.903200059587842,102,47.05882352941176,20.39006111345196,0.19990255993580353,-0.2062446865737117,1.4121529611656851,10.847786217525627,7,62,43.54838709677419,6.114175698425354,0.09861573707137668,-0.3940715501449218,1.1956723749844225,10.847786217525627,7,40,52.5,14.275885415026604,0.3568971353756651,0.1241129484982877,1.7833104381880203,5.055809501531122,5,36.197306804662986
adx,0.55,1.2,0.02,True,,,adx_14_35,none,none,all,5,7,4,-7.903200059587842,102,47.05882352941176,20.39006111345196,0.19990255993580353,-0.2062446865737117,1.4121529611656851,10.847786217525627,7,62,43.54838709677419,6.114175698425354,0.09861573707137668,-0.3940715501449218,1.1956723749844225,10.847786217525627,7,40,52.5,14.275885415026604,0.3568971353756651,0.1241129484982877,1.7833104381880203,5.055809501531122,5,36.197306804662986
adx,0.6,1.2,0.02,True,,,adx_14_35,none,none,all,5,7,4,-7.903200059587842,102,47.05882352941176,20.39006111345196,0.19990255993580353,-0.2062446865737117,1.4121529611656851,10.847786217525627,7,62,43.54838709677419,6.114175698425354,0.09861573707137668,-0.3940715501449218,1.1956723749844225,10.847786217525627,7,40,52.5,14.275885415026604,0.3568971353756651,0.1241129484982877,1.7833104381880203,5.055809501531122,5,36.197306804662986
adx,0.7,1.25,0.02,True,,,adx_ge_18,none,none,all,5,7,4,-3.1810236571363766,83,44.57831325301205,12.550857843995674,0.15121515474693584,-0.2883405508644905,1.3049355093341555,7.666276863694285,8,52,40.38461538461539,3.6676246952017437,0.07053124413849507,-0.5545404206351568,1.1357305482887512,7.666276863694285,8,31,51.61290322580645,8.883233148793932,0.2865559080256107,0.1211936612468755,1.6283368974952979,3.9224514122346177,4,35.948351516230815
adx,0.5,1.25,0.02,True,,,adx_14_35,none,none,all,5,8,4,-8.908385170038757,108,47.22222222222222,21.45581050713044,0.19866491210305964,-0.2062446865737117,1.4087601765343063,11.852971327976542,8,65,43.07692307692308,5.34350916553239,0.08220783331588291,-0.4518742602335683,1.1606651238025356,11.852971327976542,8,43,53.48837209302325,16.112301341598048,0.3747046823627453,0.1270322357496999,1.8378166541307455,5.055809501531122,5,35.92355998905954
adx,0.55,1.25,0.02,True,,,adx_14_35,none,none,all,5,8,4,-8.908385170038757,108,47.22222222222222,21.45581050713044,0.19866491210305964,-0.2062446865737117,1.4087601765343063,11.852971327976542,8,65,43.07692307692308,5.34350916553239,0.08220783331588291,-0.4518742602335683,1.1606651238025356,11.852971327976542,8,43,53.48837209302325,16.112301341598048,0.3747046823627453,0.1270322357496999,1.8378166541307455,5.055809501531122,5,35.92355998905954
adx,0.6,1.25,0.02,True,,,adx_14_35,none,none,all,5,8,4,-8.908385170038757,108,47.22222222222222,21.45581050713044,0.19866491210305964,-0.2062446865737117,1.4087601765343063,11.852971327976542,8,65,43.07692307692308,5.34350916553239,0.08220783331588291,-0.4518742602335683,1.1606651238025356,11.852971327976542,8,43,53.48837209302325,16.112301341598048,0.3747046823627453,0.1270322357496999,1.8378166541307455,5.055809501531122,5,35.92355998905954
adx,0.7,1.25,0.02,True,,,adx_ge_14,none,none,all,4,7,4,-7.208174042689887,112,46.42857142857143,21.72853424627663,0.19400477005604136,-0.28415530993182603,1.3967365480611464,10.686921475852134,9,70,42.857142857142854,6.264020296252099,0.08948600423217284,-0.3940715501449218,1.1761403275181048,10.686921475852134,9,42,52.38095238095239,15.46451395002453,0.36820271309582214,0.1241129484982877,1.8052128132289484,5.055809501531122,5,35.91513829323375
adx,0.8,1.25,-0.02,False,,,adx_ge_18,none,none,all,6,7,4,-8.770101998484844,146,45.20547945205479,26.530946892228013,0.18171881433032885,-0.28415530993182603,1.3680736338214732,15.97255625207129,12,96,42.70833333333333,11.619273286765617,0.12103409673714184,-0.3719496820398983,1.236136208688253,15.97255625207129,12,50,50.0,14.911673605462386,0.2982334721092477,-0.005662821450693203,1.6518840732333828,6.318345958685928,7,35.823769211509386
adx,0.5,1.2,0.02,True,,,adx_ge_18,none,none,all,5,7,4,-3.1810236571363766,81,44.44444444444444,12.667996675555433,0.15639502068586952,-0.2883405508644905,1.3152990507529234,7.666276863694285,8,51,41.17647058823529,4.674109669459563,0.09164920920508947,-0.3362688400562753,1.1796706213492134,7.666276863694285,8,30,50.0,7.9938870060958696,0.26646290020319563,-0.005662821450693203,1.5644268801502947,3.9224514122346177,4,35.764499371453574
adx,0.55,1.2,0.02,True,,,adx_ge_18,none,none,all,5,7,4,-3.1810236571363766,81,44.44444444444444,12.667996675555433,0.15639502068586952,-0.2883405508644905,1.3152990507529234,7.666276863694285,8,51,41.17647058823529,4.674109669459563,0.09164920920508947,-0.3362688400562753,1.1796706213492134,7.666276863694285,8,30,50.0,7.9938870060958696,0.26646290020319563,-0.005662821450693203,1.5644268801502947,3.9224514122346177,4,35.764499371453574
adx,0.6,1.2,0.02,True,,,adx_ge_18,none,none,all,5,7,4,-3.1810236571363766,81,44.44444444444444,12.667996675555433,0.15639502068586952,-0.2883405508644905,1.3152990507529234,7.666276863694285,8,51,41.17647058823529,4.674109669459563,0.09164920920508947,-0.3362688400562753,1.1796706213492134,7.666276863694285,8,30,50.0,7.9938870060958696,0.26646290020319563,-0.005662821450693203,1.5644268801502947,3.9224514122346177,4,35.764499371453574
adx,0.65,1.2,0.02,True,,,adx_ge_18,none,none,all,5,7,4,-3.1810236571363766,81,44.44444444444444,12.667996675555433,0.15639502068586952,-0.2883405508644905,1.3152990507529234,7.666276863694285,8,51,41.17647058823529,4.674109669459563,0.09164920920508947,-0.3362688400562753,1.1796706213492134,7.666276863694285,8,30,50.0,7.9938870060958696,0.26646290020319563,-0.005662821450693203,1.5644268801502947,3.9224514122346177,4,35.764499371453574
adx,0.7,1.2,0.02,False,,,adx_14_35,none,none,all,5,7,4,-8.90854311555602,103,47.57281553398058,22.527306596133318,0.2187117145255662,-0.1325193041482619,1.4555937684854856,11.853129273493805,8,65,44.61538461538462,7.893629175312192,0.1214404488509568,-0.3362688400562753,1.2447458751822549,11.853129273493805,8,38,52.63157894736842,14.633677420821131,0.385096774232135,0.1241129484982877,1.8511074650790056,5.055809501531122,5,35.74957212855227
adx,0.7,1.25,0.02,False,,,adx_ge_14,none,none,all,4,8,4,-8.213517098658068,115,46.95652173913044,23.50798772316347,0.20441728454924757,-0.2799700689991615,1.4214901828332054,11.692264531820314,10,73,43.83561643835616,8.043473773138938,0.11018457223477998,-0.3362688400562753,1.2199592801769346,11.692264531820314,10,42,52.38095238095239,15.46451395002453,0.36820271309582214,0.1241129484982877,1.8052128132289484,5.055809501531122,5,35.714595606114
adx,0.7,1.25,0.02,False,,,adx_14_35,none,none,all,5,8,4,-9.913728226006935,109,47.706422018348626,23.593055989811802,0.21645005495240185,-0.1325193041482619,1.4497004403715932,12.85831438394472,9,68,44.11764705882353,7.1229626424192265,0.10474945062381215,-0.3940715501449218,1.207884626755341,12.85831438394472,9,41,53.65853658536586,16.470093347392574,0.40170959383884325,0.1270322357496999,1.9049541771314151,5.055809501531122,5,35.445104960736224
adx,0.5,1.25,0.02,True,,,adx_ge_14,none,none,all,4,7,4,-7.208174042689887,114,46.49122807017544,21.370742240482105,0.18746265123229916,-0.28415530993182603,1.3829913237548497,10.686921475852134,9,70,42.857142857142854,6.264020296252099,0.08948600423217284,-0.3940715501449218,1.1761403275181048,10.686921475852134,9,44,52.27272727272727,15.106721944230003,0.34333458964159097,0.1241129484982877,1.7464947287560544,5.055809501531122,5,35.21796592040915
adx,0.55,1.25,0.02,True,,,adx_ge_14,none,none,all,4,7,4,-7.208174042689887,114,46.49122807017544,21.370742240482105,0.18746265123229916,-0.28415530993182603,1.3829913237548497,10.686921475852134,9,70,42.857142857142854,6.264020296252099,0.08948600423217284,-0.3940715501449218,1.1761403275181048,10.686921475852134,9,44,52.27272727272727,15.106721944230003,0.34333458964159097,0.1241129484982877,1.7464947287560544,5.055809501531122,5,35.21796592040915
adx,0.6,1.25,0.02,True,,,adx_ge_14,none,none,all,4,7,4,-7.208174042689887,114,46.49122807017544,21.370742240482105,0.18746265123229916,-0.28415530993182603,1.3829913237548497,10.686921475852134,9,70,42.857142857142854,6.264020296252099,0.08948600423217284,-0.3940715501449218,1.1761403275181048,10.686921475852134,9,44,52.27272727272727,15.106721944230003,0.34333458964159097,0.1241129484982877,1.7464947287560544,5.055809501531122,5,35.21796592040915
adx,0.7,1.2,0.02,False,,,adx_ge_18,none,none,all,5,8,4,-4.1863667131045545,82,45.1219512195122,13.515678391607777,0.16482534623911924,-0.28415530993182603,1.3366154779595152,8.671619919662461,9,53,41.509433962264154,4.490413557465924,0.08472478410313064,-0.3362688400562753,1.1661871381963125,8.671619919662461,9,29,51.724137931034484,9.025264834141852,0.3112160287635122,0.1211936612468755,1.6873008834348042,3.9224514122346177,4,35.18158534540709
adx,0.65,1.2,0.02,True,,,adx_14_35,none,none,all,5,7,4,-7.903200059587842,101,46.53465346534654,19.7164752912005,0.1952126266455495,-0.2799700689991615,1.3985374849934729,10.847786217525627,7,62,43.54838709677419,6.114175698425354,0.09861573707137668,-0.3940715501449218,1.1956723749844225,10.847786217525627,7,39,51.28205128205128,13.602299592775148,0.34877691263526023,0.1211936612468755,1.7463511330208845,5.055809501531122,5,35.11358865480332
adx,0.5,1.2,0.02,False,,,adx_14_35,none,none,all,5,7,4,-8.90854311555602,105,47.61904761904761,22.169514590338796,0.2111382341937028,-0.1325193041482619,1.4391967063424718,11.853129273493805,8,65,44.61538461538462,7.893629175312192,0.1214404488509568,-0.3362688400562753,1.2447458751822549,11.853129273493805,8,40,52.5,14.275885415026604,0.3568971353756651,0.1241129484982877,1.7833104381880203,5.055809501531122,5,35.02145891048404
adx,0.55,1.2,0.02,False,,,adx_14_35,none,none,all,5,7,4,-8.90854311555602,105,47.61904761904761,22.169514590338796,0.2111382341937028,-0.1325193041482619,1.4391967063424718,11.853129273493805,8,65,44.61538461538462,7.893629175312192,0.1214404488509568,-0.3362688400562753,1.2447458751822549,11.853129273493805,8,40,52.5,14.275885415026604,0.3568971353756651,0.1241129484982877,1.7833104381880203,5.055809501531122,5,35.02145891048404
