prox_yen,prox_half,ext_atr,swing_len,big_mult,fwd_bars,strict_f1,wick_atr,sweep_lb,revenge_bars,stop_count,stop_long,stop_short,adverse_rate,sweep_down_n,sweep_down_up_edge,sweep_up_n,sweep_up_dn_edge,avg_fwd_up_after_sweep_dn,avg_fwd_dn_after_sweep_up,revenge_after_stop_n,revenge_fwd_up_rate,chain_stop_sweep_up,chain_n,score_edge,symbol
0.15,0.1,0.6,36,1.05,48,True,0.4,12,72,1879,1054,825,0.5071846726982437,90,0.5888888888888889,94,0.43617021276595747,144.53,106.69042553191498,1038,0.5173410404624278,0.23529411764705882,17,0.41209150326797384,GBPJPY
0.15,0.1,0.6,36,1.05,48,True,0.4,20,72,1879,1054,825,0.5071846726982437,67,0.5671641791044776,79,0.45569620253164556,155.5283582089551,108.53037974683555,1038,0.5173410404624278,0.09090909090909091,11,0.32903663500678426,GBPJPY
0.15,0.1,0.6,36,1.05,48,True,0.4,32,72,1879,1054,825,0.5071846726982437,49,0.5714285714285714,58,0.46551724137931033,165.3163265306123,114.62413793103448,1038,0.5173410404624278,0.1111111111111111,9,0.3412698412698413,GBPJPY
0.15,0.1,0.6,36,1.05,48,True,0.55,12,72,1879,1054,825,0.5071846726982437,52,0.6153846153846154,41,0.5609756097560976,155.1826923076923,132.51951219512202,1038,0.5173410404624278,0.25,8,0.4326923076923077,GBPJPY
0.15,0.1,0.6,36,1.05,48,True,0.55,20,72,1879,1054,825,0.5071846726982437,39,0.5897435897435898,35,0.5714285714285714,159.83589743589735,131.86571428571435,1038,0.5173410404624278,0.0,5,0.2948717948717949,GBPJPY
0.15,0.1,0.6,36,1.05,48,True,0.55,32,72,1879,1054,825,0.5071846726982437,32,0.625,28,0.6071428571428571,175.05312500000008,141.41071428571428,1038,0.5173410404624278,0.0,5,0.3125,GBPJPY
0.15,0.1,0.6,36,1.05,48,False,0.25,12,72,1398,769,629,0.5150214592274678,148,0.6148648648648649,154,0.4090909090909091,145.35405405405407,103.22077922077925,753,0.5139442231075697,0.27586206896551724,29,0.4453634669151911,GBPJPY
0.15,0.1,0.6,36,1.05,48,False,0.25,20,72,1398,769,629,0.5150214592274678,116,0.5948275862068966,128,0.421875,148.45086206896548,106.67968750000006,753,0.5139442231075697,0.2,20,0.39741379310344827,GBPJPY
0.15,0.1,0.6,36,1.05,48,False,0.25,32,72,1398,769,629,0.5150214592274678,86,0.627906976744186,99,0.41414141414141414,157.7302325581396,109.88787878787879,753,0.5139442231075697,0.25,16,0.438953488372093,GBPJPY
0.15,0.1,0.6,36,1.05,48,False,0.4,12,72,1398,769,629,0.5150214592274678,90,0.5888888888888889,94,0.43617021276595747,144.53,106.69042553191498,753,0.5139442231075697,0.21428571428571427,14,0.4015873015873016,GBPJPY
0.15,0.1,0.6,36,1.05,48,False,0.4,20,72,1398,769,629,0.5150214592274678,67,0.5671641791044776,79,0.45569620253164556,155.5283582089551,108.53037974683555,753,0.5139442231075697,0.1111111111111111,9,0.3391376451077943,GBPJPY
0.15,0.1,0.6,36,1.05,48,False,0.4,32,72,1398,769,629,0.5150214592274678,49,0.5714285714285714,58,0.46551724137931033,165.3163265306123,114.62413793103448,753,0.5139442231075697,0.125,8,0.3482142857142857,GBPJPY
0.15,0.1,0.6,36,1.05,48,False,0.55,12,72,1398,769,629,0.5150214592274678,52,0.6153846153846154,41,0.5609756097560976,155.1826923076923,132.51951219512202,753,0.5139442231075697,0.14285714285714285,7,0.3791208791208791,GBPJPY
0.15,0.1,0.6,36,1.05,48,False,0.55,20,72,1398,769,629,0.5150214592274678,39,0.5897435897435898,35,0.5714285714285714,159.83589743589735,131.86571428571435,753,0.5139442231075697,0.0,5,0.2948717948717949,GBPJPY
0.15,0.1,0.6,36,1.05,48,False,0.55,32,72,1398,769,629,0.5150214592274678,32,0.625,28,0.6071428571428571,175.05312500000008,141.41071428571428,753,0.5139442231075697,0.0,5,0.3125,GBPJPY
0.15,0.1,0.6,36,1.05,72,True,0.25,12,72,1879,1054,825,0.5114422565194252,148,0.6351351351351351,154,0.44155844155844154,179.5574324324324,123.46883116883124,1038,0.5269749518304432,0.2727272727272727,33,0.4539312039312039,GBPJPY
0.15,0.1,0.6,36,1.05,72,True,0.25,20,72,1879,1054,825,0.5114422565194252,116,0.6379310344827587,128,0.4453125,180.84913793103433,125.86640625000013,1038,0.5269749518304432,0.21739130434782608,23,0.42766116941529236,GBPJPY
0.15,0.1,0.6,36,1.05,72,True,0.25,32,72,1879,1054,825,0.5114422565194252,86,0.6976744186046512,99,0.4444444444444444,195.58023255813947,129.08181818181822,1038,0.5269749518304432,0.2777777777777778,18,0.4877260981912145,GBPJPY
0.15,0.1,0.6,36,1.05,72,True,0.4,12,72,1879,1054,825,0.5114422565194252,90,0.5777777777777777,94,0.43617021276595747,174.95999999999992,127.39042553191501,1038,0.5269749518304432,0.23529411764705882,17,0.4065359477124183,GBPJPY
0.15,0.1,0.6,36,1.05,72,True,0.4,20,72,1879,1054,825,0.5114422565194252,67,0.5970149253731343,79,0.43037974683544306,185.073134328358,127.74556962025332,1038,0.5269749518304432,0.09090909090909091,11,0.3439620081411126,GBPJPY
0.15,0.1,0.6,36,1.05,72,True,0.4,32,72,1879,1054,825,0.5114422565194252,49,0.6326530612244898,58,0.4482758620689655,197.96938775510205,136.00172413793103,1038,0.5269749518304432,0.1111111111111111,9,0.3718820861678005,GBPJPY
0.15,0.1,0.6,36,1.05,72,True,0.55,12,72,1879,1054,825,0.5114422565194252,52,0.6346153846153846,41,0.5121951219512195,186.85192307692296,154.8365853658537,1038,0.5269749518304432,0.25,8,0.4423076923076923,GBPJPY
0.15,0.1,0.6,36,1.05,72,True,0.55,20,72,1879,1054,825,0.5114422565194252,39,0.6153846153846154,35,0.4857142857142857,186.2615384615383,154.1657142857143,1038,0.5269749518304432,0.0,5,0.3076923076923077,GBPJPY
0.15,0.1,0.6,36,1.05,72,True,0.55,32,72,1879,1054,825,0.5114422565194252,32,0.6875,28,0.5,200.65,167.5357142857142,1038,0.5269749518304432,0.0,5,0.34375,GBPJPY
0.15,0.1,0.6,36,1.05,72,False,0.25,12,72,1398,769,629,0.5092989985693849,148,0.6351351351351351,154,0.44155844155844154,179.5574324324324,123.46883116883124,753,0.5312084993359893,0.27586206896551724,29,0.45549860205032616,GBPJPY
0.15,0.1,0.6,36,1.05,72,False,0.25,20,72,1398,769,629,0.5092989985693849,116,0.6379310344827587,128,0.4453125,180.84913793103433,125.86640625000013,753,0.5312084993359893,0.25,20,0.44396551724137934,GBPJPY
0.15,0.1,0.6,36,1.05,72,False,0.25,32,72,1398,769,629,0.5092989985693849,86,0.6976744186046512,99,0.4444444444444444,195.58023255813947,129.08181818181822,753,0.5312084993359893,0.3125,16,0.5050872093023255,GBPJPY
0.15,0.1,0.6,36,1.05,72,False,0.4,12,72,1398,769,629,0.5092989985693849,90,0.5777777777777777,94,0.43617021276595747,174.95999999999992,127.39042553191501,753,0.5312084993359893,0.21428571428571427,14,0.396031746031746,GBPJPY
0.15,0.1,0.6,36,1.05,72,False,0.4,20,72,1398,769,629,0.5092989985693849,67,0.5970149253731343,79,0.43037974683544306,185.073134328358,127.74556962025332,753,0.5312084993359893,0.1111111111111111,9,0.3540630182421227,GBPJPY
0.15,0.1,0.6,36,1.05,72,False,0.4,32,72,1398,769,629,0.5092989985693849,49,0.6326530612244898,58,0.4482758620689655,197.96938775510205,136.00172413793103,753,0.5312084993359893,0.125,8,0.3788265306122449,GBPJPY
0.15,0.1,0.6,36,1.05,72,False,0.55,12,72,1398,769,629,0.5092989985693849,52,0.6346153846153846,41,0.5121951219512195,186.85192307692296,154.8365853658537,753,0.5312084993359893,0.14285714285714285,7,0.3887362637362637,GBPJPY
0.15,0.1,0.6,36,1.05,72,False,0.55,20,72,1398,769,629,0.5092989985693849,39,0.6153846153846154,35,0.4857142857142857,186.2615384615383,154.1657142857143,753,0.5312084993359893,0.0,5,0.3076923076923077,GBPJPY
0.15,0.1,0.6,36,1.05,72,False,0.55,32,72,1398,769,629,0.5092989985693849,32,0.6875,28,0.5,200.65,167.5357142857142,753,0.5312084993359893,0.0,5,0.34375,GBPJPY
0.15,0.1,0.6,36,1.2,12,True,0.25,12,72,1649,935,714,0.5106124924196482,148,0.5608108108108109,154,0.4805194805194805,70.98040540540528,54.304545454545526,917,0.5070883315158125,0.0,26,0.28040540540540543,GBPJPY
0.15,0.1,0.6,36,1.2,12,True,0.25,20,72,1649,935,714,0.5106124924196482,116,0.5172413793103449,128,0.4765625,73.2413793103447,56.12968750000012,917,0.5070883315158125,0.0,17,0.25862068965517243,GBPJPY
0.15,0.1,0.6,36,1.2,12,True,0.25,32,72,1649,935,714,0.5106124924196482,86,0.5581395348837209,99,0.494949494949495,79.46162790697669,58.76868686868697,917,0.5070883315158125,0.0,13,0.27906976744186046,GBPJPY
0.15,0.1,0.6,36,1.2,12,True,0.4,12,72,1649,935,714,0.5106124924196482,90,0.5777777777777777,94,0.4787234042553192,78.3744444444443,49.17553191489364,917,0.5070883315158125,0.0,13,0.28888888888888886,GBPJPY
0.15,0.1,0.6,36,1.2,12,True,0.4,20,72,1649,935,714,0.5106124924196482,67,0.5373134328358209,79,0.4810126582278481,84.47611940298489,51.088607594936775,917,0.5070883315158125,0.0,8,0.26865671641791045,GBPJPY
0.15,0.1,0.6,36,1.2,12,True,0.4,32,72,1649,935,714,0.5106124924196482,49,0.5510204081632653,58,0.5,93.06734693877547,53.1,917,0.5070883315158125,0.0,7,0.2755102040816326,GBPJPY
0.15,0.1,0.6,36,1.2,12,True,0.55,12,72,1649,935,714,0.5106124924196482,52,0.6153846153846154,41,0.5365853658536586,88.80576923076902,50.785365853658476,917,0.5070883315158125,0.0,7,0.3076923076923077,GBPJPY
0.15,0.1,0.6,36,1.2,12,True,0.55,20,72,1649,935,714,0.5106124924196482,39,0.5641025641025641,35,0.5428571428571428,92.679487179487,50.76285714285712,917,0.5070883315158125,0.0,4,0.28205128205128205,GBPJPY
0.15,0.1,0.6,36,1.2,12,True,0.55,32,72,1649,935,714,0.5106124924196482,32,0.59375,28,0.5357142857142857,100.39374999999993,52.83214285714288,917,0.5070883315158125,0.0,4,0.296875,GBPJPY
0.15,0.1,0.6,36,1.2,12,False,0.25,12,72,1129,624,505,0.5128432240921169,148,0.5608108108108109,154,0.4805194805194805,70.98040540540528,54.304545454545526,603,0.5157545605306799,0.0,21,0.28040540540540543,GBPJPY
0.15,0.1,0.6,36,1.2,12,False,0.25,20,72,1129,624,505,0.5128432240921169,116,0.5172413793103449,128,0.4765625,73.2413793103447,56.12968750000012,603,0.5157545605306799,0.0,13,0.25862068965517243,GBPJPY
0.15,0.1,0.6,36,1.2,12,False,0.25,32,72,1129,624,505,0.5128432240921169,86,0.5581395348837209,99,0.494949494949495,79.46162790697669,58.76868686868697,603,0.5157545605306799,0.0,10,0.27906976744186046,GBPJPY
0.15,0.1,0.6,36,1.2,12,False,0.4,12,72,1129,624,505,0.5128432240921169,90,0.5777777777777777,94,0.4787234042553192,78.3744444444443,49.17553191489364,603,0.5157545605306799,0.0,10,0.28888888888888886,GBPJPY
0.15,0.1,0.6,36,1.2,12,False,0.4,20,72,1129,624,505,0.5128432240921169,67,0.5373134328358209,79,0.4810126582278481,84.47611940298489,51.088607594936775,603,0.5157545605306799,0.0,6,0.26865671641791045,GBPJPY
0.15,0.1,0.6,36,1.2,12,False,0.4,32,72,1129,624,505,0.5128432240921169,49,0.5510204081632653,58,0.5,93.06734693877547,53.1,603,0.5157545605306799,0.0,6,0.2755102040816326,GBPJPY
0.15,0.1,0.6,36,1.2,12,False,0.55,12,72,1129,624,505,0.5128432240921169,52,0.6153846153846154,41,0.5365853658536586,88.80576923076902,50.785365853658476,603,0.5157545605306799,0.0,6,0.3076923076923077,GBPJPY
0.15,0.1,0.6,36,1.2,12,False,0.55,20,72,1129,624,505,0.5128432240921169,39,0.5641025641025641,35,0.5428571428571428,92.679487179487,50.76285714285712,603,0.5157545605306799,0.0,4,0.28205128205128205,GBPJPY
0.15,0.1,0.6,36,1.2,12,False,0.55,32,72,1129,624,505,0.5128432240921169,32,0.59375,28,0.5357142857142857,100.39374999999993,52.83214285714288,603,0.5157545605306799,0.0,4,0.296875,GBPJPY
0.15,0.1,0.6,36,1.2,24,True,0.25,12,72,1649,935,714,0.509399636143117,148,0.5675675675675675,154,0.461038961038961,102.09256756756747,71.16428571428581,917,0.5027262813522355,0.11538461538461539,26,0.3414760914760915,GBPJPY
0.15,0.1,0.6,36,1.2,24,True,0.25,20,72,1649,935,714,0.509399636143117,116,0.5258620689655172,128,0.453125,102.76810344827575,73.16562500000012,917,0.5027262813522355,0.0,17,0.2629310344827586,GBPJPY
0.15,0.1,0.6,36,1.2,24,True,0.25,32,72,1649,935,714,0.509399636143117,86,0.5930232558139535,99,0.46464646464646464,110.853488372093,75.59696969696977,917,0.5027262813522355,0.0,13,0.29651162790697677,GBPJPY
0.15,0.1,0.6,36,1.2,24,True,0.4,12,72,1649,935,714,0.509399636143117,90,0.5666666666666667,94,0.5,108.10444444444433,69.61595744680864,917,0.5027262813522355,0.15384615384615385,13,0.36025641025641025,GBPJPY
0.15,0.1,0.6,36,1.2,24,True,0.4,20,72,1649,935,714,0.509399636143117,67,0.5223880597014925,79,0.4936708860759494,116.31194029850725,71.92658227848116,917,0.5027262813522355,0.0,8,0.26119402985074625,GBPJPY
0.15,0.1,0.6,36,1.2,24,True,0.4,32,72,1649,935,714,0.509399636143117,49,0.5714285714285714,58,0.5172413793103449,127.51020408163258,73.79655172413796,917,0.5027262813522355,0.0,7,0.2857142857142857,GBPJPY
0.15,0.1,0.6,36,1.2,24,True,0.55,12,72,1649,935,714,0.509399636143117,52,0.5769230769230769,41,0.5853658536585366,122.33846153846133,76.89024390243904,917,0.5027262813522355,0.2857142857142857,7,0.4313186813186813,GBPJPY
0.15,0.1,0.6,36,1.2,24,True,0.55,20,72,1649,935,714,0.509399636143117,39,0.5128205128205128,35,0.5714285714285714,126.22307692307662,77.0685714285714,917,0.5027262813522355,0.0,4,0.2564102564102564,GBPJPY
0.15,0.1,0.6,36,1.2,24,True,0.55,32,72,1649,935,714,0.509399636143117,32,0.5625,28,0.5357142857142857,137.57499999999982,78.54285714285712,917,0.5027262813522355,0.0,4,0.28125,GBPJPY
0.15,0.1,0.6,36,1.2,24,False,0.25,12,72,1129,624,505,0.5075287865367581,148,0.5675675675675675,154,0.461038961038961,102.09256756756747,71.16428571428581,603,0.5157545605306799,0.09523809523809523,21,0.3314028314028314,GBPJPY
0.15,0.1,0.6,36,1.2,24,False,0.25,20,72,1129,624,505,0.5075287865367581,116,0.5258620689655172,128,0.453125,102.76810344827575,73.16562500000012,603,0.5157545605306799,0.0,13,0.2629310344827586,GBPJPY
0.15,0.1,0.6,36,1.2,24,False,0.25,32,72,1129,624,505,0.5075287865367581,86,0.5930232558139535,99,0.46464646464646464,110.853488372093,75.59696969696977,603,0.5157545605306799,0.0,10,0.29651162790697677,GBPJPY
0.15,0.1,0.6,36,1.2,24,False,0.4,12,72,1129,624,505,0.5075287865367581,90,0.5666666666666667,94,0.5,108.10444444444433,69.61595744680864,603,0.5157545605306799,0.1,10,0.3333333333333333,GBPJPY
0.15,0.1,0.6,36,1.2,24,False,0.4,20,72,1129,624,505,0.5075287865367581,67,0.5223880597014925,79,0.4936708860759494,116.31194029850725,71.92658227848116,603,0.5157545605306799,0.0,6,0.26119402985074625,GBPJPY
0.15,0.1,0.6,36,1.2,24,False,0.4,32,72,1129,624,505,0.5075287865367581,49,0.5714285714285714,58,0.5172413793103449,127.51020408163258,73.79655172413796,603,0.5157545605306799,0.0,6,0.2857142857142857,GBPJPY
0.15,0.1,0.6,36,1.2,24,False,0.55,12,72,1129,624,505,0.5075287865367581,52,0.5769230769230769,41,0.5853658536585366,122.33846153846133,76.89024390243904,603,0.5157545605306799,0.16666666666666666,6,0.37179487179487175,GBPJPY
0.15,0.1,0.6,36,1.2,24,False,0.55,20,72,1129,624,505,0.5075287865367581,39,0.5128205128205128,35,0.5714285714285714,126.22307692307662,77.0685714285714,603,0.5157545605306799,0.0,4,0.2564102564102564,GBPJPY
0.15,0.1,0.6,36,1.2,24,False,0.55,32,72,1129,624,505,0.5075287865367581,32,0.5625,28,0.5357142857142857,137.57499999999982,78.54285714285712,603,0.5157545605306799,0.0,4,0.28125,GBPJPY
0.15,0.1,0.6,36,1.2,48,True,0.25,12,72,1649,935,714,0.5112189205579138,148,0.6148648648648649,154,0.4090909090909091,145.35405405405407,103.22077922077925,917,0.5125408942202835,0.19230769230769232,26,0.4035862785862786,GBPJPY
0.15,0.1,0.6,36,1.2,48,True,0.25,20,72,1649,935,714,0.5112189205579138,116,0.5948275862068966,128,0.421875,148.45086206896548,106.67968750000006,917,0.5125408942202835,0.058823529411764705,17,0.32682555780933065,GBPJPY
0.15,0.1,0.6,36,1.2,48,True,0.25,32,72,1649,935,714,0.5112189205579138,86,0.627906976744186,99,0.41414141414141414,157.7302325581396,109.88787878787879,917,0.5125408942202835,0.07692307692307693,13,0.35241502683363146,GBPJPY
0.15,0.1,0.6,36,1.2,48,True,0.4,12,72,1649,935,714,0.5112189205579138,90,0.5888888888888889,94,0.43617021276595747,144.53,106.69042553191498,917,0.5125408942202835,0.15384615384615385,13,0.3713675213675214,GBPJPY
0.15,0.1,0.6,36,1.2,48,True,0.4,20,72,1649,935,714,0.5112189205579138,67,0.5671641791044776,79,0.45569620253164556,155.5283582089551,108.53037974683555,917,0.5125408942202835,0.0,8,0.2835820895522388,GBPJPY
0.15,0.1,0.6,36,1.2,48,True,0.4,32,72,1649,935,714,0.5112189205579138,49,0.5714285714285714,58,0.46551724137931033,165.3163265306123,114.62413793103448,917,0.5125408942202835,0.0,7,0.2857142857142857,GBPJPY
0.15,0.1,0.6,36,1.2,48,True,0.55,12,72,1649,935,714,0.5112189205579138,52,0.6153846153846154,41,0.5609756097560976,155.1826923076923,132.51951219512202,917,0.5125408942202835,0.2857142857142857,7,0.45054945054945056,GBPJPY
0.15,0.1,0.6,36,1.2,48,True,0.55,20,72,1649,935,714,0.5112189205579138,39,0.5897435897435898,35,0.5714285714285714,159.83589743589735,131.86571428571435,917,0.5125408942202835,0.0,4,0.2948717948717949,GBPJPY
0.15,0.1,0.6,36,1.2,48,True,0.55,32,72,1649,935,714,0.5112189205579138,32,0.625,28,0.6071428571428571,175.05312500000008,141.41071428571428,917,0.5125408942202835,0.0,4,0.3125,GBPJPY
0.15,0.1,0.6,36,1.2,48,False,0.25,12,72,1129,624,505,0.5155004428697962,148,0.6148648648648649,154,0.4090909090909091,145.35405405405407,103.22077922077925,603,0.5140961857379768,0.19047619047619047,21,0.4026705276705277,GBPJPY
0.15,0.1,0.6,36,1.2,48,False,0.25,20,72,1129,624,505,0.5155004428697962,116,0.5948275862068966,128,0.421875,148.45086206896548,106.67968750000006,603,0.5140961857379768,0.07692307692307693,13,0.3358753315649867,GBPJPY
0.15,0.1,0.6,36,1.2,48,False,0.25,32,72,1129,624,505,0.5155004428697962,86,0.627906976744186,99,0.41414141414141414,157.7302325581396,109.88787878787879,603,0.5140961857379768,0.1,10,0.363953488372093,GBPJPY
0.15,0.1,0.6,36,1.2,48,False,0.4,12,72,1129,624,505,0.5155004428697962,90,0.5888888888888889,94,0.43617021276595747,144.53,106.69042553191498,603,0.5140961857379768,0.1,10,0.34444444444444444,GBPJPY
0.15,0.1,0.6,36,1.2,48,False,0.4,20,72,1129,624,505,0.5155004428697962,67,0.5671641791044776,79,0.45569620253164556,155.5283582089551,108.53037974683555,603,0.5140961857379768,0.0,6,0.2835820895522388,GBPJPY
0.15,0.1,0.6,36,1.2,48,False,0.4,32,72,1129,624,505,0.5155004428697962,49,0.5714285714285714,58,0.46551724137931033,165.3163265306123,114.62413793103448,603,0.5140961857379768,0.0,6,0.2857142857142857,GBPJPY
0.15,0.1,0.6,36,1.2,48,False,0.55,12,72,1129,624,505,0.5155004428697962,52,0.6153846153846154,41,0.5609756097560976,155.1826923076923,132.51951219512202,603,0.5140961857379768,0.16666666666666666,6,0.391025641025641,GBPJPY
0.15,0.1,0.6,36,1.2,48,False,0.55,20,72,1129,624,505,0.5155004428697962,39,0.5897435897435898,35,0.5714285714285714,159.83589743589735,131.86571428571435,603,0.5140961857379768,0.0,4,0.2948717948717949,GBPJPY
0.15,0.1,0.6,36,1.2,48,False,0.55,32,72,1129,624,505,0.5155004428697962,32,0.625,28,0.6071428571428571,175.05312500000008,141.41071428571428,603,0.5140961857379768,0.0,4,0.3125,GBPJPY
0.15,0.1,0.6,36,1.2,72,True,0.25,12,72,1649,935,714,0.5148574893875075,148,0.6351351351351351,154,0.44155844155844154,179.5574324324324,123.46883116883124,917,0.520174482006543,0.19230769230769232,26,0.4137214137214137,GBPJPY
0.15,0.1,0.6,36,1.2,72,True,0.25,20,72,1649,935,714,0.5148574893875075,116,0.6379310344827587,128,0.4453125,180.84913793103433,125.86640625000013,917,0.520174482006543,0.11764705882352941,17,0.37778904665314406,GBPJPY
0.15,0.1,0.6,36,1.2,72,True,0.25,32,72,1649,935,714,0.5148574893875075,86,0.6976744186046512,99,0.4444444444444444,195.58023255813947,129.08181818181822,917,0.520174482006543,0.15384615384615385,13,0.4257602862254025,GBPJPY
0.15,0.1,0.6,36,1.2,72,True,0.4,12,72,1649,935,714,0.5148574893875075,90,0.5777777777777777,94,0.43617021276595747,174.95999999999992,127.39042553191501,917,0.520174482006543,0.15384615384615385,13,0.3658119658119658,GBPJPY
0.15,0.1,0.6,36,1.2,72,True,0.4,20,72,1649,935,714,0.5148574893875075,67,0.5970149253731343,79,0.43037974683544306,185.073134328358,127.74556962025332,917,0.520174482006543,0.0,8,0.29850746268656714,GBPJPY
0.15,0.1,0.6,36,1.2,72,True,0.4,32,72,1649,935,714,0.5148574893875075,49,0.6326530612244898,58,0.4482758620689655,197.96938775510205,136.00172413793103,917,0.520174482006543,0.0,7,0.3163265306122449,GBPJPY
0.15,0.1,0.6,36,1.2,72,True,0.55,12,72,1649,935,714,0.5148574893875075,52,0.6346153846153846,41,0.5121951219512195,186.85192307692296,154.8365853658537,917,0.520174482006543,0.2857142857142857,7,0.46016483516483514,GBPJPY
0.15,0.1,0.6,36,1.2,72,True,0.55,20,72,1649,935,714,0.5148574893875075,39,0.6153846153846154,35,0.4857142857142857,186.2615384615383,154.1657142857143,917,0.520174482006543,0.0,4,0.3076923076923077,GBPJPY
0.15,0.1,0.6,36,1.2,72,True,0.55,32,72,1649,935,714,0.5148574893875075,32,0.6875,28,0.5,200.65,167.5357142857142,917,0.520174482006543,0.0,4,0.34375,GBPJPY
0.15,0.1,0.6,36,1.2,72,False,0.25,12,72,1129,624,505,0.5057573073516386,148,0.6351351351351351,154,0.44155844155844154,179.5574324324324,123.46883116883124,603,0.5356550580431177,0.19047619047619047,21,0.4128056628056628,GBPJPY
0.15,0.1,0.6,36,1.2,72,False,0.25,20,72,1129,624,505,0.5057573073516386,116,0.6379310344827587,128,0.4453125,180.84913793103433,125.86640625000013,603,0.5356550580431177,0.15384615384615385,13,0.39588859416445626,GBPJPY
0.15,0.1,0.6,36,1.2,72,False,0.25,32,72,1129,624,505,0.5057573073516386,86,0.6976744186046512,99,0.4444444444444444,195.58023255813947,129.08181818181822,603,0.5356550580431177,0.2,10,0.4488372093023256,GBPJPY
0.15,0.1,0.6,36,1.2,72,False,0.4,12,72,1129,624,505,0.5057573073516386,90,0.5777777777777777,94,0.43617021276595747,174.95999999999992,127.39042553191501,603,0.5356550580431177,0.1,10,0.33888888888888885,GBPJPY
0.15,0.1,0.6,36,1.2,72,False,0.4,20,72,1129,624,505,0.5057573073516386,67,0.5970149253731343,79,0.43037974683544306,185.073134328358,127.74556962025332,603,0.5356550580431177,0.0,6,0.29850746268656714,GBPJPY
