time,open,high,low,close,D1 V Trigger,D1 V Low,D1 V Start,Trade SL,Trade TP,D1 V Context,H4 Confirm Entry,V Context,Initial Shelf Long,Initial Shelf Skip,Watching Shelf High,Watching Shelf Low,Active SL,Active TP
1357826400,30.695305,30.92079,30.63215,30.92079,,,,,,0,0,0,0,0,,,,
1357840800,30.92079,30.94321,30.78754,30.860375,,,,,,0,0,0,0,0,,,,
1357855200,30.860375,30.932415,30.760745,30.814165,,,,,,0,0,0,0,0,,,,
1357869600,30.814165,30.86454,30.76778,30.796175,,,,,,0,0,0,0,0,,,,
1357884000,30.796175,30.82753,30.66722,30.70822,,,,,,0,0,0,0,0,,,,
1357898400,30.70822,30.8317,30.60709,30.8041,,,,,,0,0,0,0,0,,,,
1357912800,30.8041,30.80656,30.1805,30.343485,,,,,,0,0,0,0,0,,,,
1357927200,30.343485,30.490185,30.31243,30.46191,,,,,,0,0,0,0,0,,,,
1358114400,30.46191,30.634185,30.39082,30.59769,,,,,,0,0,0,0,0,,,,
1358128800,30.59769,30.73287,30.58541,30.685635,,,,,,0,0,0,0,0,,,,
